length_mm,diameter1_mm,diameter2_mm
42901.258,1.7878,1.7821
42901.258,1.7788,1.8003
42901.258,1.7786,1.7715
42901.258,1.8022,1.7956
42901.258,1.7782,1.7986
42901.258,1.7750,1.7734
42901.258,1.7802,1.7928
42901.258,1.7865,1.7924
42901.258,1.7856,1.7920
42901.258,1.7876,1.7921
42901.258,1.7885,1.7922
42901.258,1.7886,1.7921
42901.258,1.7883,1.7923
42901.258,1.7879,1.7920
42901.258,1.7918,1.7945
42901.258,1.7916,1.7946
42901.258,1.7883,1.7945
42901.258,1.7875,1.7944
42901.258,1.7921,1.7945
42901.258,1.7922,1.7945
42901.258,1.7877,1.7941
42901.258,1.7894,1.7940
42901.258,1.7889,1.7942
42901.258,1.7865,1.8025
42901.258,1.7829,1.7770
42901.258,1.7919,1.7837
42901.258,1.7919,1.7994
42901.258,1.7970,1.7992
42901.258,1.8030,1.7808
42901.258,1.7953,1.7964
42901.258,1.7555,1.8014
42901.258,1.7742,1.8018
42901.258,1.7778,1.8023
42901.258,1.7764,1.8022
42901.258,1.7767,1.8001
42901.258,1.7808,1.8020
42901.258,1.7808,1.8018
42901.258,1.7809,1.8024
42901.258,1.7837,1.8025
42901.258,1.7797,1.8025
42901.258,1.7813,1.8021
42901.258,1.7795,1.8023
42901.258,1.7770,1.7743
42901.258,1.7981,1.8037
42901.258,1.7740,1.7959
42901.258,1.7881,1.7712
42901.258,1.8081,1.7921
42901.258,1.8064,1.7661
42901.258,1.8080,1.8018
42901.258,1.7846,1.8011
42901.258,1.7895,1.7699
42901.258,1.7821,1.7725
42901.258,1.7827,1.7707
42901.258,1.7641,1.8028
42901.258,1.7822,1.7786
42901.258,1.7898,1.8049
42901.258,1.7693,1.7873
42901.258,1.8060,1.7750
42901.258,1.7782,1.7963
42901.258,1.7925,1.8005
42901.258,1.7799,1.8024
42901.258,1.7940,1.8069
42901.258,1.7767,1.7834
42901.258,1.7802,1.7693
42901.258,1.7708,1.7930
42901.258,1.7669,1.7872
42901.258,1.7639,1.7857
42901.258,1.7750,1.8074
42901.258,1.7975,1.7903
42901.258,1.7711,1.7902
42901.258,1.7753,1.7938
42901.258,1.7709,1.7934
42901.258,1.7708,1.7905
42901.258,1.7707,1.7905
42901.258,1.7708,1.7938
42901.258,1.7801,1.7753
42901.258,1.8065,1.7811
42901.258,1.7821,1.7795
42901.258,1.7826,1.7783
42901.258,1.7905,1.7963
42901.258,1.7882,1.7837
42901.258,1.7885,1.7792
42901.258,1.7929,1.7809
42901.258,1.7629,1.7766
42901.258,1.7707,1.7826
42901.258,1.7661,1.7823
42901.258,1.7652,1.7817
42901.258,1.7676,1.7815
42901.258,1.7675,1.7821
42901.258,1.7657,1.7821
42901.258,1.7657,1.7857
42901.258,1.7676,1.7857
42901.258,1.7653,1.7857
42901.258,1.7654,1.7856
42901.258,1.7651,1.7852
42901.258,1.7652,1.7853
42901.258,1.7656,1.7854
42901.258,1.7652,1.7852
42901.258,1.7671,1.7835
42901.258,1.7667,1.7831
42901.258,1.7666,1.7826
42901.258,1.7666,1.7828
42901.258,1.7665,1.7827
42901.258,1.7667,1.7826
42901.258,1.7667,1.7825
42901.258,1.7665,1.7825
42901.258,1.7664,1.7797
42901.258,1.7667,1.7793
42901.258,1.7666,1.7792
42901.258,1.7665,1.7793
42901.258,1.7665,1.7791
42901.258,1.7664,1.7792
42901.258,1.7666,1.7791
42901.258,1.7663,1.7790
42901.258,1.7663,1.7790
42901.258,1.7663,1.7792
42901.258,1.7666,1.7790
42901.258,1.7666,1.7793
42901.258,1.7664,1.7790
42901.258,1.7663,1.7790
42901.258,1.7666,1.7790
42901.258,1.7664,1.7790
42901.258,1.7665,1.7789
42901.258,1.7623,1.7783
42901.258,1.7542,1.7798
42901.258,1.7701,1.7773
42901.258,1.7701,1.7738
42901.258,1.7856,1.8021
42901.258,1.7686,1.7900
42901.258,1.7646,1.7802
42901.258,1.8010,1.7857
42901.258,1.7928,1.7938
42901.258,1.7903,1.7938
42901.258,1.7906,1.7938
42901.258,1.7905,1.7945
42901.258,1.7914,1.7946
42901.258,1.7947,1.7933
42901.258,1.8111,1.7846
42901.258,1.7652,1.7775
42901.258,1.7636,1.7783
42901.258,1.7515,1.7733
42901.258,1.7575,1.7790
42901.258,1.7908,1.7797
42901.258,1.7969,1.8102
42901.258,1.7970,1.7936
42901.258,1.7965,1.7938
42901.258,1.7963,1.7939
42901.258,1.7960,1.7938
42901.258,1.7959,1.7936
42901.258,1.7983,1.7937
42901.258,1.7983,1.7935
42901.258,1.7984,1.7937
42901.258,1.7959,1.7937
42901.258,1.7957,1.7935
42901.258,1.7958,1.7935
42901.258,1.7984,1.7935
42901.258,1.7959,1.7934
42901.258,1.7960,1.7935
42901.258,1.7961,1.7934
42901.258,1.7967,1.7934
42901.258,1.7962,1.7934
42901.258,1.7965,1.7936
42901.258,1.7964,1.7933
42901.258,1.7958,1.7934
42901.258,1.7958,1.7933
42901.258,1.7958,1.7934
42901.258,1.7958,1.7905
42901.258,1.7957,1.7934
42901.258,1.7983,1.7905
42901.258,1.7982,1.7905
42901.258,1.7979,1.7929
42901.258,1.8015,1.7760
42901.258,1.7970,1.7764
42901.258,1.8066,1.7997
42901.258,1.7839,1.7894
42901.258,1.7520,1.7813
42901.258,1.7529,1.7891
42901.258,1.7524,1.7933
42901.258,1.7642,1.7843
42901.258,1.7642,1.7627
42901.258,1.7858,1.7791
42901.258,1.7816,1.7928
42901.258,1.7401,1.8019
42901.258,1.7404,1.8017
42901.258,1.7401,1.8016
42901.258,1.7399,1.8015
42901.258,1.7401,1.7985
42901.258,1.7424,1.7985
42901.258,1.7397,1.8017
42901.258,1.7397,1.8015
42901.258,1.7398,1.8022
42901.258,1.7405,1.8025
42901.258,1.7402,1.8025
42901.258,1.7400,1.8024
42901.258,1.7404,1.8025
42901.258,1.7404,1.8025
42901.258,1.7403,1.8025
42901.258,1.7399,1.8026
42901.258,1.7399,1.8023
42901.258,1.7398,1.8025
42901.258,1.7397,1.8025
42901.258,1.7398,1.8024
42901.258,1.7423,1.8023
42901.258,1.7423,1.8023
42901.258,1.7406,1.8025
42901.258,1.7403,1.8025
42901.258,1.7403,1.8025
42901.258,1.7399,1.8025
42901.258,1.7403,1.8024
42901.258,1.7399,1.8026
42901.258,1.7424,1.7984
42901.258,1.7382,1.7843
42901.258,1.7813,1.7738
42901.258,1.7530,1.7830
42901.258,1.7758,1.7836
42901.258,1.7891,1.7731
42901.258,1.7478,1.7912
42901.258,1.7461,1.7918
42901.258,1.7477,1.8040
42901.258,1.7848,1.7914
42901.258,1.7451,1.8050
42901.258,1.7914,1.8018
42901.258,1.7674,1.8001
42901.258,1.7837,1.8027
42901.258,1.7826,1.8008
42901.258,1.7786,1.8013
42901.258,1.7768,1.8041
42901.258,1.7769,1.8011
42901.258,1.7767,1.8012
42901.258,1.7769,1.8012
42901.258,1.7766,1.8013
42901.258,1.7813,1.8013
42901.258,1.7811,1.8042
42901.258,1.7805,1.8012
42901.258,1.7775,1.8013
42901.258,1.7771,1.8011
42901.258,1.7773,1.8011
42901.258,1.7774,1.8012
42901.258,1.7810,1.8013
42901.258,1.7789,1.8013
42901.258,1.7813,1.8013
42901.258,1.7794,1.8043
42901.258,1.7794,1.8042
42901.258,1.7792,1.8043
42901.258,1.7813,1.8013
42901.258,1.7792,1.8042
42901.258,1.7798,1.8014
42901.258,1.7789,1.8014
42901.258,1.7814,1.8010
42901.258,1.7803,1.8010
42901.258,1.7805,1.8011
42901.258,1.7746,1.7851
42901.258,1.7695,1.8090
42901.258,1.7544,1.7902
42901.258,1.7545,1.7886
42901.258,1.7722,1.7855
42901.258,1.7669,1.8017
42901.258,1.7694,1.7923
42901.258,1.7791,1.8100
42901.258,1.7940,1.7884
42901.258,1.7727,1.7931
42901.258,1.7731,1.7788
42901.258,1.7753,1.7858
42901.258,1.7759,1.7823
42901.258,1.7851,1.7963
42901.258,1.7936,1.7880
42901.258,1.7936,1.7882
42901.258,1.7942,1.7881
42901.258,1.7976,1.7851
42901.258,1.7972,1.7851
42901.258,1.7976,1.7880
42901.258,1.7964,1.7847
42901.258,1.7962,1.7849
42901.258,1.8001,1.7847
42901.258,1.7965,1.7848
42901.258,1.7982,1.7847
42901.258,1.7981,1.7848
42901.258,1.7977,1.7845
42901.258,1.7976,1.7846
42901.258,1.7973,1.7846
42901.258,1.7942,1.7846
42901.258,1.7973,1.7845
42901.258,1.7942,1.7844
42901.258,1.7975,1.7846
42901.258,1.7978,1.7846
42901.258,1.7978,1.7958
42901.258,1.7584,1.7841
42901.258,1.8005,1.7956
42901.258,1.7708,1.7944
42901.258,1.7825,1.7987
42901.258,1.7619,1.8047
42901.258,1.7730,1.8045
42901.258,1.7525,1.7887
42901.258,1.7659,1.7941
42901.258,1.7583,1.7920
42901.258,1.7582,1.7944
42901.258,1.7540,1.7945
42901.258,1.7545,1.7944
42901.258,1.7541,1.7942
42901.258,1.7546,1.7943
42901.258,1.7547,1.7943
42901.258,1.7542,1.7944
42901.258,1.7537,1.7945
42901.258,1.7557,1.7944
42901.258,1.7554,1.7898
42901.258,1.7603,1.7903
42901.258,1.7602,1.7900
42901.258,1.7618,1.7900
42901.258,1.7616,1.7898
42901.258,1.7613,1.7898
42901.258,1.7614,1.7898
42901.258,1.7615,1.7896
42901.258,1.7614,1.7898
42901.258,1.7616,1.7898
42901.258,1.7611,1.7897
42901.258,1.7573,1.7897
42901.258,1.7592,1.7898
42901.258,1.7568,1.7899
42901.258,1.7573,1.7900
42901.258,1.7573,1.7898
42901.258,1.7575,1.7897
42901.258,1.7571,1.7897
42901.258,1.7577,1.7897
42901.258,1.7587,1.7895
42901.258,1.7566,1.7895
42901.258,1.7590,1.7896
42901.258,1.7584,1.7894
42901.258,1.7583,1.7894
42901.258,1.7592,1.7894
42901.258,1.7621,1.7918
42901.258,1.7620,1.7916
42901.258,1.7605,1.8038
42901.258,1.7891,1.7877
42901.258,1.7959,1.7995
42901.258,1.7608,1.7863
42901.258,1.7806,1.7921
42901.258,1.7949,1.8073
42901.258,1.7592,1.8008
42901.258,1.7609,1.8009
42901.258,1.7616,1.8005
42901.258,1.7618,1.8005
42901.258,1.7593,1.8005
42901.258,1.7619,1.8005
42901.258,1.7616,1.8003
42901.258,1.7613,1.8001
42901.258,1.7616,1.8002
42901.258,1.7617,1.8005
42901.258,1.7619,1.8004
42901.258,1.7596,1.8005
42901.258,1.7596,1.8005
42901.258,1.7597,1.8006
42901.258,1.7597,1.8003
42901.258,1.7597,1.8004
42901.258,1.7595,1.8005
42901.258,1.7594,1.8003
42901.258,1.7596,1.8003
42901.258,1.7595,1.8004
42901.258,1.7595,1.8005
42901.258,1.7598,1.8005
42901.258,1.7601,1.8006
42901.258,1.7600,1.8005
42901.258,1.7597,1.8004
42901.258,1.7596,1.8003
42901.258,1.7616,1.8002
42901.258,1.7615,1.7947
42901.258,1.7897,1.7929
42901.258,1.7610,1.7785
42901.258,1.7515,1.7980
42901.258,1.7883,1.8076
42901.258,1.7907,1.7962
42901.258,1.7748,1.8001
42901.258,1.7750,1.8026
42901.258,1.7737,1.8008
42901.258,1.7856,1.7859
42901.258,1.7869,1.7770
42901.258,1.8000,1.7763
42901.258,1.7981,1.7764
42901.258,1.7981,1.7763
42901.258,1.7979,1.7762
42901.258,1.7980,1.7763
42901.258,1.7978,1.7764
42901.258,1.7979,1.7760
42901.258,1.7981,1.7762
42901.258,1.7979,1.7761
42901.258,1.7979,1.7761
42901.258,1.7979,1.7760
42901.258,1.7978,1.7760
42901.258,1.7943,1.7762
42901.258,1.7932,1.7761
42901.258,1.7930,1.7762
42901.258,1.7932,1.7761
42901.258,1.7932,1.7763
42901.258,1.7931,1.7762
42901.258,1.7931,1.7761
42901.258,1.7932,1.7762
42901.258,1.7930,1.7761
42901.258,1.7938,1.7760
42901.258,1.7934,1.7760
42901.258,1.7935,1.7762
42901.258,1.7932,1.7760
42901.258,1.7935,1.7759
42901.258,1.7937,1.7763
42901.258,1.7937,1.7763
42901.258,1.7935,1.7760
42901.258,1.7936,1.7761
42901.258,1.7936,1.7757
42901.258,1.7951,1.7912
42901.258,1.8068,1.7892
42901.258,1.8048,1.7917
42901.258,1.8065,1.7920
42901.258,1.7909,1.7802
42901.258,1.7954,1.7800
42901.258,1.7952,1.7829
42901.258,1.7756,1.8030
42901.258,1.7623,1.8074
42901.258,1.7618,1.7802
42901.258,1.7476,1.7907
42901.258,1.7815,1.7908
42901.258,1.7796,1.7878
42901.258,1.7797,1.7873
42901.258,1.7543,1.7995
42901.258,1.7555,1.7844
42901.258,1.7537,1.7841
42901.258,1.7557,1.7842
42901.258,1.7521,1.7842
42901.258,1.7555,1.7841
42901.258,1.7517,1.7792
42901.258,1.7919,1.7794
42901.258,1.7923,1.8018
42901.258,1.8065,1.7754
42901.258,1.7976,1.7751
42901.258,1.8013,1.7816
42901.258,1.7993,1.7872
42901.258,1.8031,1.7872
42901.258,1.8033,1.7871
42901.258,1.8032,1.7870
42901.258,1.8033,1.7870
42901.258,1.8027,1.7869
42901.258,1.8031,1.7869
42901.258,1.8032,1.7871
42901.258,1.8037,1.7870
42901.258,1.8037,1.7870
42901.258,1.8035,1.7868
42901.258,1.8027,1.7891
42901.258,1.7991,1.7889
42901.258,1.7993,1.7866
42901.258,1.7998,1.7890
42901.258,1.7995,1.7866
42901.258,1.8039,1.7870
42901.258,1.8015,1.7868
42901.258,1.8038,1.7867
42901.258,1.8036,1.7867
42901.258,1.8030,1.7865
42901.258,1.8032,1.7867
42901.258,1.8039,1.7868
42901.258,1.8035,1.7869
42901.258,1.8033,1.7867
42901.258,1.8035,1.7868
42901.258,1.7947,1.7663
42901.258,1.7765,1.7809
42901.258,1.7942,1.7681
42901.258,1.7818,1.7995
42901.258,1.7705,1.7973
42901.258,1.7714,1.7839
42901.258,1.7718,1.7845
42901.258,1.7759,1.7843
42901.258,1.7756,1.7840
42901.258,1.7753,1.7842
42901.258,1.7752,1.7839
42901.258,1.7754,1.7841
42901.258,1.7751,1.7840
42901.258,1.7753,1.7839
42901.258,1.7750,1.7841
42901.258,1.7751,1.7838
42901.258,1.7747,1.7840
42901.258,1.7748,1.7841
42901.258,1.7748,1.7864
42901.258,1.7750,1.7864
42901.258,1.7712,1.7864
42901.258,1.7748,1.7840
42901.258,1.7751,1.7839
42901.258,1.7748,1.7841
42901.258,1.7754,1.7841
42901.258,1.7719,1.7845
42901.258,1.7722,1.7844
42901.258,1.7725,1.7845
42901.258,1.7729,1.7843
42901.258,1.7731,1.7846
42901.258,1.7725,1.7845
42901.258,1.7723,1.7846
42901.258,1.7724,1.7844
42901.258,1.7721,1.7845
42901.258,1.7724,1.7848
42901.258,1.7701,1.7848
42901.258,1.7677,1.7846
42901.258,1.7679,1.7847
42901.258,1.7690,1.7847
42901.258,1.7688,1.7847
42901.258,1.7684,1.7846
42901.258,1.7689,1.7845
42901.258,1.7687,1.7848
42901.258,1.7687,1.7848
42901.258,1.7686,1.7846
42901.258,1.7685,1.7847
42901.258,1.7679,1.7846
42901.258,1.7681,1.7847
42901.258,1.7681,1.7849
42901.258,1.7683,1.7846
42901.258,1.7724,1.7847
42901.258,1.7721,1.7846
42901.258,1.7688,1.7846
42901.258,1.7688,1.7846
42901.258,1.7690,1.7847
42901.258,1.7719,1.7847
42901.258,1.7685,1.7847
42901.258,1.7685,1.7848
42901.258,1.7686,1.7846
42901.258,1.7723,1.7847
42901.258,1.7690,1.7848
42901.258,1.7684,1.7847
42901.258,1.7684,1.7842
42901.258,1.7677,1.7864
42901.258,1.7704,1.7863
42901.258,1.7702,1.7862
42901.258,1.7805,1.7971
42901.258,1.7915,1.7855
42901.258,1.7758,1.7861
42901.258,1.7742,1.7684
42901.258,1.7916,1.7733
42901.258,1.7978,1.7818
42901.258,1.7967,1.7999
42901.258,1.7680,1.8007
42901.258,1.7650,1.8004
42901.258,1.7628,1.8013
42901.258,1.7629,1.8041
42901.258,1.7664,1.8001
42901.258,1.7768,1.8066
42901.258,1.7595,1.7865
42901.258,1.7887,1.7899
42901.258,1.7920,1.7788
42901.258,1.7926,1.7826
42901.258,1.7922,1.7964
42901.258,1.8029,1.8021
42901.258,1.7552,1.7966
42901.258,1.7520,1.7965
42901.258,1.7557,1.7971
42901.258,1.7557,1.7971
42901.258,1.7560,1.7899
42901.258,1.7746,1.7869
42901.258,1.7911,1.8046
42901.258,1.7688,1.8035
42901.258,1.7688,1.8040
42901.258,1.7686,1.8039
42901.258,1.7719,1.8039
42901.258,1.7690,1.8038
42901.258,1.7691,1.8038
42901.258,1.7692,1.7928
42901.258,1.7911,1.8004
42901.258,1.7741,1.8065
42901.258,1.7765,1.8055
42901.258,1.7942,1.8032
42901.258,1.7629,1.7938
42901.258,1.7937,1.7920
42901.258,1.7956,1.7707
42901.258,1.8027,1.7767
42901.258,1.7811,1.7889
42901.258,1.7802,1.7865
42901.258,1.7935,1.7866
42901.258,1.7713,1.7922
42901.258,1.8059,1.7927
42901.258,1.8024,1.7949
42901.258,1.8018,1.8056
42901.258,1.7949,1.7788
42901.258,1.8022,1.8005
42901.258,1.7878,1.8010
42901.258,1.7907,1.8012
42901.258,1.7912,1.8010
42901.258,1.7914,1.8011
42901.258,1.7913,1.8012
42901.258,1.7914,1.8012
42901.258,1.7913,1.8011
42901.258,1.7914,1.8010
42901.258,1.7912,1.8011
42901.258,1.7912,1.8010
42901.258,1.7913,1.8010
42901.258,1.7914,1.8009
42901.258,1.7915,1.8008
42901.258,1.7914,1.8009
42901.258,1.7944,1.8011
42901.258,1.7906,1.8010
42901.258,1.7913,1.8013
42901.258,1.7945,1.8008
42901.258,1.7679,1.8000
42901.258,1.7632,1.8012
42901.258,1.7632,1.8009
42901.258,1.7665,1.8044
42901.258,1.7674,1.8044
42901.258,1.7671,1.8043
42901.258,1.7673,1.8014
42901.258,1.7674,1.8045
42901.258,1.7676,1.8044
42901.258,1.7676,1.8014
42901.258,1.7665,1.8045
42901.258,1.7630,1.7884
42901.258,1.7749,1.8032
42901.258,1.7853,1.7995
42901.258,1.7602,1.7975
42901.258,1.7617,1.7995
42901.258,1.7618,1.7995
42901.258,1.7868,1.7839
42901.258,1.7867,1.7875
42901.258,1.7681,1.7910
42901.258,1.7681,1.7909
42901.258,1.7682,1.7909
42901.258,1.7681,1.7908
42901.258,1.7681,1.7906
42901.258,1.7679,1.7867
42901.258,1.7706,1.7866
42901.258,1.7711,1.7867
42901.258,1.7707,1.7866
42901.258,1.7708,1.7868
42901.258,1.7707,1.7891
42901.258,1.7706,1.7867
42901.258,1.7840,1.8011
42901.258,1.7550,1.7978
42901.258,1.7565,1.7978
42901.258,1.7566,1.7983
42901.258,1.7567,1.7985
42901.258,1.7572,1.8017
42901.484,1.7573,1.8018
42901.484,1.7574,1.8016
42901.484,1.7574,1.8017
42901.484,1.7529,1.8016
42901.484,1.7576,1.8015
42901.484,1.7596,1.7985
42901.484,1.7620,1.7987
42901.484,1.7616,1.7986
42901.484,1.7618,1.8015
42901.484,1.7618,1.7986
42901.484,1.7616,1.8016
42901.484,1.7614,1.7986
42901.484,1.7568,1.8014
42901.484,1.7567,1.8015
42901.484,1.7590,1.7986
42901.484,1.7592,1.8014
42901.484,1.7592,1.7983
42904.230,1.7866,1.7862
42929.371,1.7941,1.8017
42931.199,1.7773,1.8017
42931.199,1.7769,1.7983
42931.430,1.7745,1.8021
42931.430,1.7746,1.8022
42931.430,1.7777,1.8020
42931.430,1.7781,1.8023
42931.430,1.7782,1.8021
42931.430,1.7788,1.8025
42931.430,1.7768,1.8022
42931.430,1.7785,1.8021
42931.430,1.7783,1.8021
42931.430,1.7746,1.8018
42931.430,1.7779,1.8019
42931.430,1.7768,1.8025
42931.430,1.7770,1.7940
42931.430,1.7748,1.7905
42931.430,1.7689,1.7990
42931.430,1.7728,1.7991
42931.430,1.7709,1.7990
42931.430,1.7731,1.7990
42931.430,1.7707,1.7960
42931.430,1.7498,1.7870
42931.430,1.7626,1.7884
42931.887,1.7882,1.7955
42931.887,1.7918,1.7982
42962.516,1.7880,1.7871
42975.543,1.7571,1.7907
42975.543,1.7576,1.7877
42975.543,1.7575,1.7907
42975.543,1.7607,1.7908
42975.543,1.7613,1.7908
42975.543,1.7612,1.7909
42975.543,1.7613,1.7908
42975.543,1.7611,1.7907
42975.543,1.7578,1.7907
42975.543,1.7611,1.7909
42975.543,1.7609,1.7908
42975.543,1.7608,1.7911
42975.543,1.7573,1.7891
42978.285,1.7947,1.7848
43021.941,1.7608,1.8104
43029.027,1.7538,1.8084
43029.027,1.7551,1.8085
43029.027,1.7541,1.8083
43029.027,1.7562,1.8084
43029.027,1.7543,1.8084
43029.027,1.7542,1.8085
43029.027,1.7547,1.8085
43029.027,1.7548,1.8084
43029.027,1.7563,1.8085
43029.027,1.7555,1.8084
43029.027,1.7561,1.8108
43029.027,1.7537,1.8084
43029.027,1.7579,1.8084
43029.027,1.7548,1.8082
43029.027,1.7543,1.8107
43029.484,1.7556,1.8031
43063.316,1.7717,1.7921
43073.145,1.8003,1.7978
43101.941,1.7674,1.7957
43116.344,1.7672,1.7881
43150.172,1.7553,1.7893
43172.113,1.7484,1.7864
43182.629,1.7765,1.7852
43212.344,1.7426,1.7966
43212.570,1.7462,1.7971
43212.570,1.7463,1.7969
43212.570,1.7462,1.7968
43212.570,1.7461,1.7969
43212.570,1.7460,1.7966
43212.570,1.7473,1.7898
43229.715,1.7723,1.7905
43247.086,1.7889,1.7826
43247.086,1.7897,1.7829
43247.086,1.7899,1.7828
43247.086,1.7895,1.7828
43247.086,1.7893,1.7826
43247.086,1.7895,1.7826
43247.086,1.7892,1.7825
43247.086,1.7893,1.7794
43255.773,1.8009,1.7887
43286.172,1.7853,1.7820
43290.059,1.7635,1.7709
43311.773,1.7873,1.7772
43327.086,1.7903,1.7737
43327.086,1.7906,1.7887
43353.145,1.7699,1.7807
43377.145,1.7719,1.7838
43377.145,1.7749,1.7856
43408.457,1.7735,1.7967
43437.484,1.7816,1.7782
43437.484,1.7800,1.7748
43454.855,1.7957,1.7944
43480.230,1.7734,1.7705
43480.230,1.7733,1.7743
43480.230,1.7975,1.7916
43480.230,1.7552,1.7812
43480.230,1.7564,1.7819
43480.230,1.7545,1.7822
43480.230,1.7549,1.7821
43480.230,1.7548,1.7821
43480.230,1.7547,1.7820
43480.230,1.7549,1.7821
43480.230,1.7544,1.7821
43480.230,1.7543,1.7820
43480.230,1.7545,1.7821
43480.230,1.7547,1.7820
43480.230,1.7547,1.7820
43480.230,1.7545,1.7821
43480.230,1.7546,1.7820
43480.230,1.7546,1.7819
43480.230,1.7545,1.7821
43480.230,1.7545,1.7821
43480.230,1.7545,1.7820
43480.230,1.7546,1.7819
43480.230,1.7545,1.7819
43480.230,1.7545,1.7820
43480.230,1.7544,1.7819
43480.230,1.7543,1.7819
43480.230,1.7542,1.7820
43480.230,1.7544,1.7820
43480.230,1.7543,1.7820
43480.230,1.7543,1.7820
43480.230,1.7545,1.7819
43480.230,1.7544,1.7819
43480.230,1.7541,1.7817
43480.230,1.7541,1.7820
43480.230,1.7543,1.7819
43480.230,1.7545,1.7820
43480.230,1.7543,1.7819
43480.230,1.7544,1.7818
43480.230,1.7544,1.7820
43480.230,1.7543,1.7852
43480.230,1.7563,1.7853
43480.230,1.7562,1.7852
43480.230,1.7537,1.7852
43480.230,1.7542,1.7824
43480.230,1.7537,1.7824
43480.230,1.7564,1.7823
43480.230,1.7537,1.7852
43480.230,1.7541,1.7822
43480.230,1.7542,1.7823
43480.230,1.7539,1.7824
43480.230,1.7564,1.7823
43480.230,1.7537,1.7851
43480.230,1.7552,1.7814
43480.230,1.7522,1.7818
43480.230,1.7510,1.7811
43480.230,1.7554,1.7757
43480.230,1.7850,1.7711
43480.230,1.7849,1.7743
43480.230,1.7872,1.7714
43480.230,1.7873,1.7715
43480.230,1.7870,1.7714
43480.230,1.7870,1.7715
43480.230,1.7648,1.7806
43480.230,1.7932,1.7731
43480.230,1.7941,1.7745
43497.145,1.7737,1.7912
43497.145,1.7949,1.7891
43497.145,1.7946,1.7890
43497.145,1.7944,1.7889
43497.145,1.7913,1.7888
43497.145,1.7911,1.7889
43497.145,1.7914,1.7888
43497.145,1.7906,1.7847
43497.145,1.7964,1.7817
43497.145,1.7969,1.7822
43497.145,1.7970,1.7856
43497.145,1.8059,1.7886
43497.145,1.7654,1.8060
43497.145,1.7678,1.8077
43497.145,1.7617,1.7986
43497.145,1.7647,1.8045
43497.145,1.7635,1.7780
43497.145,1.7713,1.7977
43497.145,1.7751,1.7975
43497.145,1.7609,1.7811
43497.145,1.7990,1.7993
43497.145,1.7973,1.7991
43497.145,1.7979,1.7957
43497.145,1.7974,1.7955
43497.145,1.7971,1.7956
43497.145,1.7983,1.7955
43497.145,1.7975,1.7952
43497.145,1.7974,1.7954
43497.145,1.7973,1.7953
43497.145,1.7942,1.7950
43497.145,1.7940,1.7951
43497.145,1.7939,1.7950
43497.145,1.7937,1.7950
43497.145,1.7936,1.8101
43512.914,1.7503,1.7939
43512.914,1.7541,1.7762
43535.543,1.7564,1.7981
43563.199,1.7925,1.7699
43565.484,1.7533,1.7942
43572.344,1.7794,1.7813
43576.688,1.7834,1.7882
43590.855,1.7861,1.7757
43624.688,1.7789,1.7738
43624.914,1.7799,1.7802
43633.828,1.7750,1.7939
43661.941,1.7848,1.7707
43661.941,1.7875,1.7743
43661.941,1.7901,1.7744
43661.941,1.7874,1.7714
43661.941,1.7897,1.7746
43662.172,1.7867,1.7771
43694.629,1.7944,1.7736
43695.086,1.7942,1.7818
43707.199,1.7755,1.7716
43715.887,1.7650,1.7741
43741.484,1.7822,1.7767
43754.285,1.7578,1.7740
43792.230,1.7941,1.7935
43792.230,1.7974,1.7934
43792.230,1.7975,1.7933
43792.230,1.7974,1.7904
43792.230,1.7976,1.7903
43792.230,1.7975,1.7903
43792.230,1.7974,1.7903
43792.230,1.7978,1.7902
43792.230,1.7976,1.7903
43792.230,1.7975,1.7902
43792.230,1.7972,1.7901
43792.230,1.7977,1.8041
43799.086,1.7774,1.7732
43810.285,1.7702,1.7670
43836.801,1.7809,1.7649
43837.484,1.7817,1.7871
43873.145,1.7588,1.7695
43877.484,1.7866,1.7652
43879.316,1.7799,1.7860
43900.344,1.7944,1.7606
43920.000,1.7760,1.7919
43920.000,1.7717,1.7580
43920.000,1.7740,1.8007
43920.000,1.7678,1.8034
43920.000,1.7743,1.7734
43920.000,1.7910,1.7811
43920.000,1.7803,1.7799
43920.000,1.7749,1.7799
43920.000,1.7714,1.7802
43920.000,1.7717,1.7804
43920.000,1.7711,1.7768
43920.000,1.7707,1.7768
43920.000,1.7710,1.7804
43920.000,1.7754,1.7806
43920.000,1.7760,1.7807
43920.000,1.7758,1.7807
43920.000,1.7760,1.7806
43920.000,1.7760,1.7806
43920.000,1.7738,1.7806
43920.914,1.7858,1.7883
43943.773,1.7739,1.7899
43947.887,1.7648,1.7896
43976.914,1.7633,1.8016
43976.914,1.7657,1.7978
43976.914,1.7654,1.7859
43976.914,1.7782,1.8060
43976.914,1.7684,1.8058
43976.914,1.7825,1.7809
43976.914,1.7658,1.8005
43981.258,1.7749,1.7905
44014.398,1.7892,1.7804
44024.000,1.7791,1.7953
44052.570,1.7833,1.7784
44053.715,1.7923,1.7757
44083.887,1.7725,1.8016
44096.230,1.7656,1.8025
44101.027,1.7906,1.8001
44132.344,1.7868,1.7800
44132.344,1.7830,1.7737
44149.941,1.7956,1.7886
44162.516,1.7565,1.7869
44162.516,1.7578,1.7757
44184.457,1.7482,1.7873
44194.285,1.7540,1.7876
44194.285,1.7538,1.7873
44194.285,1.7538,1.7874
44194.285,1.7540,1.7909
44194.285,1.7537,1.7846
